Entity,Code,Year,Death rate in ongoing conflicts in a country (best estimate) - Conflict type: all,"Homicide rate per 100,000 population - Both sexes - All ages",terr_contr_vdem_owid,terr_contr_vdem_high_owid,terr_contr_vdem_low_owid
Brazil,BRA,2014,0.0,29.358646,90.125,94.321,85.304
Brazil,BRA,2015,0.031678233,28.356405,88.0,93.642,81.524
Brazil,BRA,2016,0.040123835,29.589155,89.727,94.845,82.246
Brazil,BRA,2017,1.3433733,30.593037,89.727,94.845,82.246
Brazil,BRA,2018,1.1286285,26.636013,88.111,95.383,80.617
Brazil,BRA,2019,0.72385454,20.810465,92.556,96.835,88.054
Brazil,BRA,2020,1.1552733,22.384066,95.125,99.111,90.889
Bulgaria,BGR,1990,0.0,2.5890255,99.909,99.996,99.822
Bulgaria,BGR,1991,0.0,4.29964,99.909,99.996,99.822
Bulgaria,BGR,1992,0.0,5.329617,99.909,99.996,99.822
Bulgaria,BGR,1993,0.0,5.690042,99.909,99.996,99.822
Bulgaria,BGR,1994,0.0,5.755419,99.909,99.996,99.822
Bulgaria,BGR,1995,0.0,5.827135,99.909,99.996,99.822
Bulgaria,BGR,1996,0.0,5.213432,99.909,99.996,99.822
Bulgaria,BGR,1997,0.0,4.784249,99.909,99.996,99.822
Bulgaria,BGR,1998,0.0,4.6266346,99.909,99.996,99.822
Bulgaria,BGR,1999,0.0,4.006223,99.909,99.996,99.822
Bulgaria,BGR,2000,0.0,4.099934,99.909,99.996,99.822
Bulgaria,BGR,2001,0.0,3.833296,99.909,99.996,99.822
Bulgaria,BGR,2002,0.0,3.1975684,99.909,99.996,99.822
Bulgaria,BGR,2003,0.0,3.1195772,99.909,99.996,99.822
Bulgaria,BGR,2004,0.0,3.1022274,99.909,99.996,99.822
Bulgaria,BGR,2005,0.0,2.546313,99.909,99.996,99.822
Bulgaria,BGR,2006,0.0,2.3950443,99.909,99.996,99.822
Bulgaria,BGR,2007,0.0,2.2930326,99.909,99.996,99.822
Bulgaria,BGR,2008,0.0,2.2410676,99.909,99.996,99.822
Bulgaria,BGR,2009,0.0,1.9647046,99.909,99.996,99.822
Bulgaria,BGR,2010,0.0,1.9493505,99.909,99.996,99.822
Bulgaria,BGR,2011,0.0,1.6969084,99.909,99.996,99.822
Bulgaria,BGR,2012,0.0,1.8829263,99.909,99.996,99.822
Bulgaria,BGR,2013,0.0,1.4667951,99.909,99.996,99.822
Bulgaria,BGR,2014,0.0,1.5192329,99.909,99.996,99.822
Bulgaria,BGR,2015,0.0,1.7238423,99.909,99.996,99.822
Bulgaria,BGR,2016,0.0,1.0902605,99.909,99.996,99.822
Bulgaria,BGR,2017,0.0,1.4340553,99.909,99.996,99.822
Bulgaria,BGR,2018,0.0,1.2926013,99.909,99.996,99.822
Bulgaria,BGR,2019,0.0,1.1768823,99.909,99.996,99.822
Bulgaria,BGR,2020,0.0,0.9886556,99.909,99.996,99.822
Bulgaria,BGR,2021,0.0,1.2779799,99.909,99.996,99.822
Burundi,BDI,2012,0.0,5.1043954,94.444,96.436,91.341
Burundi,BDI,2013,0.0,5.123366,94.444,96.436,91.341
Burundi,BDI,2014,0.5335915,5.3740325,94.444,96.436,91.341
Burundi,BDI,2015,2.4610443,4.2975073,94.444,96.436,91.341
Burundi,BDI,2016,0.6603488,5.82391,93.571,96.23,90.913
Cambodia,KHM,1992,1.9653811,4.414391,72.4,84.504,60.296
Cambodia,KHM,1993,4.6273003,5.847582,71.4,82.821,59.979
Cambodia,KHM,1994,5.321373,2.8487208,77.0,87.587,66.413
Cambodia,KHM,1995,6.16327,3.6356883,77.0,87.587,66.413
Cambodia,KHM,1996,7.5206037,4.8468103,77.0,87.587,66.413
Cambodia,KHM,1997,1.7932782,2.7730227,77.0,87.587,66.413
Cambodia,KHM,1998,1.3968531,6.7957387,77.0,87.587,66.413
Cambodia,KHM,1999,0.0,4.8827605,80.0,91.093,68.907
Cambodia,KHM,2000,0.0,4.711672,94.0,97.228,89.772
Cambodia,KHM,2001,0.0,3.2987006,94.0,97.228,89.772
Cambodia,KHM,2002,0.0,3.3832788,94.0,97.228,89.772
Cambodia,KHM,2003,0.0,3.980384,94.0,97.228,89.772
Cambodia,KHM,2004,0.0,3.9258256,94.0,97.228,89.772
Cambodia,KHM,2005,0.0,3.3820043,94.0,97.228,89.772
Cambodia,KHM,2006,0.0,2.967848,94.0,97.228,89.772
Cambodia,KHM,2007,0.0,2.8655195,94.0,97.228,89.772
Cambodia,KHM,2008,0.0,2.388143,94.0,97.228,89.772
Cambodia,KHM,2009,0.0,2.338274,94.0,97.228,89.772
Cambodia,KHM,2010,0.0,2.3044472,94.0,97.228,89.772
Cambodia,KHM,2011,0.07547743,1.8389057,94.0,97.228,89.772
Cameroon,CMR,2000,0.0,3.041428,97.667,98.617,96.716
Cameroon,CMR,2001,0.0,4.873089,97.667,98.617,96.716
Cameroon,CMR,2002,0.0,6.478559,96.727,98.827,94.446
Cameroon,CMR,2003,0.0,6.126819,96.727,98.827,94.446
Cameroon,CMR,2008,0.0,4.1326976,96.727,98.827,94.446
Cameroon,CMR,2009,0.0,6.609979,97.182,98.963,94.491
Cameroon,CMR,2010,0.0,5.025647,97.182,98.963,94.491
Cameroon,CMR,2011,0.0,4.0833545,97.182,98.963,94.491
Cameroon,CMR,2012,0.004754505,4.1839643,97.182,98.963,94.491
Cameroon,CMR,2015,8.065129,3.741421,96.0,97.927,92.873
Cameroon,CMR,2016,2.1128876,3.3190465,91.875,95.21,88.54
Cameroon,CMR,2017,1.5332153,4.1159043,91.25,94.747,86.753
Cameroon,CMR,2020,2.9481611,4.5373755,91.0,96.48,85.234
Canada,CAN,1990,0.0,2.3755112,98.438,99.134,97.616
Canada,CAN,1991,0.0,2.6913424,98.438,99.134,97.616
Canada,CAN,1992,0.0,2.5857532,98.438,99.134,97.616
Canada,CAN,1993,0.0,2.1836066,98.438,99.134,97.616
Canada,CAN,1994,0.0,2.0565064,98.438,99.134,97.616
Canada,CAN,1995,0.08194082,2.0041366,98.438,99.134,97.616
Canada,CAN,1996,0.0,2.142337,98.438,99.134,97.616
Canada,CAN,1997,0.0,1.9609975,98.438,99.134,97.616
Canada,CAN,1998,0.08956764,1.8543822,98.438,99.134,97.616
Canada,CAN,1999,0.0,1.7730393,98.438,99.134,97.616
Canada,CAN,2000,0.0,1.7794689,98.438,99.134,97.616
Canada,CAN,2001,0.0,1.7869376,98.438,99.134,97.616
Canada,CAN,2002,0.0,1.8580953,98.438,99.134,97.616
Canada,CAN,2003,0.0,1.736273,98.438,99.134,97.616
Canada,CAN,2004,0.0,1.9585313,98.438,99.134,97.616
Canada,CAN,2005,0.0,2.061093,98.438,99.134,97.616
Canada,CAN,2006,0.0,1.8689367,98.438,99.134,97.616
Canada,CAN,2007,0.0,1.8166627,98.438,99.134,97.616
Canada,CAN,2008,0.0,1.8483654,98.188,99.017,97.358
Canada,CAN,2009,0.0,1.815805,98.188,99.017,97.358
Canada,CAN,2010,0.0,1.6400001,98.562,99.274,97.851
Canada,CAN,2011,0.0,1.774293,98.562,99.274,97.851
Canada,CAN,2012,0.0,1.582503,98.562,99.274,97.851
Canada,CAN,2013,0.0,1.4516441,98.0,98.751,97.106
Canada,CAN,2014,0.0,1.4828578,98.0,98.751,97.106
Canada,CAN,2015,0.0,1.7099458,97.917,98.785,96.881
Canada,CAN,2016,0.0,1.7057317,98.0,98.856,96.977
Canada,CAN,2017,0.0,1.8192091,97.889,99.005,96.773
Canada,CAN,2018,0.0,1.7874861,96.125,98.247,94.003
Canada,CAN,2019,0.0,1.8362274,96.875,98.442,95.308
Canada,CAN,2020,0.0,2.0032356,95.0,98.106,91.894
Canada,CAN,2021,0.0,2.0652595,95.667,98.307,93.026
Cape Verde,CPV,2003,0.0,3.1244206,100.0,100.0,100.0
Cape Verde,CPV,2004,0.0,4.3158107,100.0,100.0,100.0
Cape Verde,CPV,2005,0.0,8.928073,100.0,100.0,100.0
Cape Verde,CPV,2006,0.0,7.015659,100.0,100.0,100.0
Cape Verde,CPV,2013,0.0,10.001111,100.0,100.0,100.0
Cape Verde,CPV,2014,0.0,11.903105,100.0,100.0,100.0
Cape Verde,CPV,2015,0.0,8.330828,100.0,100.0,100.0
Cape Verde,CPV,2016,0.0,11.103261,100.0,100.0,100.0
Cape Verde,CPV,2017,0.0,6.7262115,100.0,100.0,100.0
Cape Verde,CPV,2018,0.0,5.4271564,99.167,99.918,98.415
Cape Verde,CPV,2019,0.0,5.718935,100.0,100.0,100.0
Cape Verde,CPV,2020,0.0,6.1787724,100.0,100.0,100.0
Chile,CHL,2003,0.0,3.2347336,97.5,98.447,96.553
Chile,CHL,2005,0.0,3.5609825,97.5,98.447,96.553
Chile,CHL,2006,0.0,3.6119704,97.5,98.447,96.553
Chile,CHL,2007,0.0,3.734343,97.5,98.447,96.553
Chile,CHL,2008,0.0,3.529102,97.5,98.447,96.553
Chile,CHL,2009,0.0,3.742549,97.5,98.447,96.553
Chile,CHL,2010,0.0,3.181574,97.5,98.447,96.553
Chile,CHL,2011,0.0,3.7033644,97.5,98.447,96.553
Chile,CHL,2012,0.0,2.5026278,97.5,98.447,96.553
Chile,CHL,2013,0.0,3.175342,97.15,98.307,95.893
Chile,CHL,2014,0.0,2.4763799,97.15,98.307,95.893
Chile,CHL,2015,0.0,2.3446956,97.15,98.307,95.893
Chile,CHL,2016,0.0,3.428468,97.15,98.307,95.893
Chile,CHL,2017,0.0,4.240938,96.0,97.805,93.973
Chile,CHL,2018,0.0,4.4114227,96.0,97.805,93.973
Chile,CHL,2019,0.0,3.9444344,94.625,96.598,92.652
Chile,CHL,2020,0.0,4.797849,96.429,98.296,94.561
Chile,CHL,2021,0.0,3.6320386,81.857,93.485,69.086
China,CHN,1995,0.0,2.2457106,97.8,98.669,96.731
China,CHN,1996,0.0,2.0687962,97.8,98.669,96.731
China,CHN,1997,0.0,2.1061537,97.8,98.828,96.772
China,CHN,2002,0.0,2.0513282,97.8,98.828,96.772
China,CHN,2003,0.0,1.8925831,97.8,98.828,96.772
China,CHN,2004,0.0,1.9055121,98.0,99.024,96.976
China,CHN,2005,0.0,1.5917081,97.105,97.88,96.12
China,CHN,2006,0.0,1.3687598,97.105,97.88,96.12
China,CHN,2007,0.0,1.2197381,97.105,97.88,96.12
China,CHN,2008,0.0065405313,1.1134691,97.105,97.88,96.12
China,CHN,2009,0.014113687,1.0952669,97.105,97.88,96.12
China,CHN,2010,0.0,0.9946659,97.105,97.88,96.12
China,CHN,2011,0.0004421207,0.8853467,97.105,97.88,96.12
China,CHN,2012,0.007976227,0.82586884,97.105,97.88,96.12
China,CHN,2013,0.00079936034,0.77319944,96.667,97.659,95.674
China,CHN,2014,0.0016604224,0.72791475,96.6,97.537,95.53
China,CHN,2015,0.0015067639,0.66010606,96.933,97.91,95.823
China,CHN,2016,0.0012839813,0.615883,96.933,97.91,95.823
China,CHN,2017,0.0,0.5665558,96.933,97.91,95.823
China,CHN,2018,0.0,0.53102547,96.167,97.431,94.902
China,CHN,2019,0.0,0.5189666,96.167,97.431,94.902
China,CHN,2020,0.0,0.50227034,95.5,96.992,94.008
Colombia,COL,1990,2.1226084,74.628716,66.2,71.391,61.009
Colombia,COL,1991,2.5065646,85.42758,66.2,71.391,61.009
Colombia,COL,1992,4.357813,83.043015,66.2,71.391,61.009
Colombia,COL,1993,0.7713479,82.16443,66.2,71.391,61.009
Colombia,COL,1994,3.2723756,76.72092,64.2,68.653,59.747
Colombia,COL,1995,2.5632398,62.054317,64.2,68.653,59.747
Colombia,COL,1996,3.764409,63.741085,64.2,68.653,59.747
Colombia,COL,1997,2.1479168,62.211826,64.2,68.653,59.747
Colombia,COL,1998,4.203517,60.849537,62.0,66.572,57.428
Colombia,COL,1999,5.32849,63.12033,62.0,66.572,57.428
Colombia,COL,2000,10.837652,67.6754,64.0,69.642,58.358
Colombia,COL,2001,11.453924,69.88325,64.0,69.642,58.358
Colombia,COL,2002,14.10489,70.170975,71.0,75.121,66.879
Colombia,COL,2003,5.816207,57.29256,76.923,81.611,72.082
Colombia,COL,2004,4.1922507,48.525425,76.923,81.611,72.082
Colombia,COL,2005,3.9648569,42.895775,76.923,81.611,72.082
Colombia,COL,2006,1.3115778,40.86465,77.692,82.57,72.66
Colombia,COL,2007,0.72506285,39.712208,80.769,84.593,76.791
Colombia,COL,2008,0.53862447,36.836437,80.769,84.593,76.791
Colombia,COL,2009,0.8958811,35.693077,80.769,84.593,76.791
Colombia,COL,2010,0.88584226,34.494293,81.462,84.995,77.928
Colombia,COL,2011,0.43700027,35.59345,81.462,84.995,77.928
Colombia,COL,2012,0.4608756,35.90898,81.462,84.995,77.928
Colombia,COL,2013,0.30278173,33.35357,79.4,83.893,75.307
Colombia,COL,2014,0.2549384,28.585234,80.15,84.944,76.256
Colombia,COL,2015,0.27589294,27.128765,80.15,84.944,76.256
Colombia,COL,2016,0.060891163,26.040422,83.7,87.541,79.859
Colombia,COL,2017,0.07652269,25.434488,87.222,90.27,83.063
Colombia,COL,2018,0.3733996,26.231325,80.625,85.742,75.508
Colombia,COL,2019,0.21120837,25.753473,85.429,90.13,79.298
Colombia,COL,2020,0.22383375,24.242764,83.571,89.236,77.05
Colombia,COL,2021,0.38240132,27.484365,88.5,91.988,85.012
Costa Rica,CRI,1990,0.0,4.4011664,97.333,98.735,95.931
Costa Rica,CRI,1991,0.0,4.0748105,97.333,98.735,95.931
Costa Rica,CRI,1992,0.0,4.8164635,97.333,98.735,95.931
Costa Rica,CRI,1993,0.0,4.6984587,97.333,98.735,95.931
Costa Rica,CRI,1994,0.0,5.216167,97.333,98.735,95.931
Costa Rica,CRI,1995,0.0,5.1499414,97.333,98.735,95.931
Costa Rica,CRI,1996,0.0,5.1692533,97.333,98.735,95.931
Costa Rica,CRI,1997,0.0,5.615842,97.333,98.735,95.931
Costa Rica,CRI,1998,0.0,5.861693,97.333,98.735,95.931
Costa Rica,CRI,1999,0.0,6.279749,97.333,98.735,95.931
Costa Rica,CRI,2000,0.0,6.257551,97.333,98.735,95.931
Costa Rica,CRI,2001,0.0,6.340634,97.333,98.735,95.931
Costa Rica,CRI,2002,0.0,6.2581515,97.333,98.735,95.931
Costa Rica,CRI,2003,0.0,7.1622796,97.333,98.735,95.931
Costa Rica,CRI,2004,0.0,6.5838985,97.333,98.735,95.931
Costa Rica,CRI,2005,0.0,7.7620196,97.333,98.735,95.931
Costa Rica,CRI,2006,0.0,8.017045,97.333,98.735,95.931
Costa Rica,CRI,2007,0.0,8.310775,97.333,98.735,95.931
Costa Rica,CRI,2008,0.0,11.372923,97.333,98.735,95.931
Costa Rica,CRI,2009,0.0,11.505267,97.333,98.735,95.931
Costa Rica,CRI,2010,0.0,11.40137,97.333,98.735,95.931
Costa Rica,CRI,2011,0.0,10.128365,97.333,98.735,95.931
Costa Rica,CRI,2012,0.0,8.592673,97.333,98.735,95.931
Costa Rica,CRI,2013,0.0,8.577627,97.333,98.735,95.931
Costa Rica,CRI,2014,0.0,9.846647,97.333,98.735,95.931
Costa Rica,CRI,2015,0.0,11.378396,96.9,98.669,94.931
Costa Rica,CRI,2016,0.0,11.688089,96.125,98.458,93.792
Costa Rica,CRI,2017,0.0,12.074873,96.0,98.205,93.509
Costa Rica,CRI,2018,0.0,11.605453,96.0,98.205,93.509
Costa Rica,CRI,2019,0.0,11.0728,95.5,97.906,93.094
Costa Rica,CRI,2020,0.0,11.126065,95.5,97.906,93.094
Costa Rica,CRI,2021,0.0,11.40871,94.833,97.755,91.578
Croatia,HRV,1990,0.0,2.8110023,93.6,97.595,89.605
Croatia,HRV,1992,6.0646253,8.065321,76.0,78.753,73.247
Croatia,HRV,1993,7.783142,4.5488667,76.0,78.753,73.247
Croatia,HRV,1994,0.062248014,2.9671586,76.0,78.753,73.247
Croatia,HRV,1995,19.949657,3.4532254,79.75,83.736,75.764
Croatia,HRV,1996,0.0,2.5637639,96.25,98.311,94.189
Croatia,HRV,1997,0.0,2.504578,96.25,98.311,94.189
Croatia,HRV,1998,0.0,2.2532516,97.5,99.667,95.333
Croatia,HRV,1999,0.0,2.4102511,100.0,100.0,100.0
Croatia,HRV,2000,0.0,2.2205446,100.0,100.0,100.0
Croatia,HRV,2001,0.0,1.7973005,100.0,100.0,100.0
Croatia,HRV,2002,0.0,1.6284217,100.0,100.0,100.0
Croatia,HRV,2003,0.0,1.5466903,100.0,100.0,100.0
Croatia,HRV,2004,0.0,1.86796,100.0,100.0,100.0
Croatia,HRV,2005,0.0,1.535099,100.0,100.0,100.0
Croatia,HRV,2006,0.0,1.6751331,100.0,100.0,100.0
Croatia,HRV,2007,0.0,1.4073216,100.0,100.0,100.0
Croatia,HRV,2008,0.0,1.6159633,100.0,100.0,100.0
Croatia,HRV,2009,0.0,1.1181778,100.0,100.0,100.0
Croatia,HRV,2010,0.0,1.4191923,100.0,100.0,100.0
Croatia,HRV,2011,0.0,1.1259601,100.0,100.0,100.0
Croatia,HRV,2012,0.0,1.1773956,100.0,100.0,100.0
Croatia,HRV,2013,0.0,1.0675694,100.0,100.0,100.0
Croatia,HRV,2014,0.0,0.8403416,100.0,100.0,100.0
Croatia,HRV,2015,0.0,0.86960304,100.0,100.0,100.0
Croatia,HRV,2016,0.0,1.041728,100.0,100.0,100.0
Croatia,HRV,2017,0.0,1.0972061,100.0,100.0,100.0
Croatia,HRV,2018,0.0,0.57685584,100.0,100.0,100.0
Croatia,HRV,2019,0.0,0.79907954,100.0,100.0,100.0
Croatia,HRV,2020,0.0,0.97635525,100.0,100.0,100.0
Croatia,HRV,2021,0.0,0.81278074,100.0,100.0,100.0
Cuba,CUB,1992,0.0,6.240873,98.7,99.051,98.149
Cuba,CUB,1993,0.0,7.3978868,98.7,99.051,98.149
Cuba,CUB,1994,0.0,8.275768,98.7,99.051,98.149
Cuba,CUB,1995,0.0,7.7974114,98.7,99.051,98.149
Cuba,CUB,1996,0.0,6.6769857,98.7,99.051,98.149
Cuba,CUB,1997,0.0,6.792064,98.7,99.051,98.149
Cuba,CUB,1998,0.0,7.413612,98.7,99.051,98.149
Cuba,CUB,1999,0.0,5.501308,98.7,99.051,98.149
Cuba,CUB,2000,0.0,5.2855306,98.7,99.051,98.149
Cuba,CUB,2001,0.0,5.4313054,98.7,99.051,98.149
Cuba,CUB,2002,0.0,5.9176097,98.7,99.051,98.149
Cuba,CUB,2003,0.0,5.7325435,98.7,99.051,98.149
Cuba,CUB,2004,0.0,5.8795786,98.7,99.051,98.149
Cuba,CUB,2005,0.0,6.082101,98.7,99.051,98.149
Cuba,CUB,2006,0.0,5.1151667,98.7,99.051,98.149
Cuba,CUB,2007,0.0,5.0399795,98.7,99.051,98.149
Cuba,CUB,2008,0.0,4.5669756,98.7,99.051,98.149
Cuba,CUB,2009,0.0,5.0074515,98.7,99.051,98.149
Cuba,CUB,2010,0.0,4.4728193,98.7,99.051,98.149
Cuba,CUB,2011,0.0,4.726203,98.7,99.051,98.149
Cuba,CUB,2012,0.0,5.4910607,98.7,99.051,98.149
Cuba,CUB,2013,0.0,5.953233,98.7,99.158,98.242
Cuba,CUB,2014,0.0,5.2947283,98.7,99.158,98.242
Cuba,CUB,2015,0.0,5.458605,98.7,99.158,98.242
Cuba,CUB,2016,0.0,5.043197,98.7,99.158,98.242
Cuba,CUB,2017,0.0,4.5517077,98.7,99.158,98.242
Cuba,CUB,2018,0.0,4.334299,98.7,99.158,98.242
Cuba,CUB,2019,0.0,4.4182506,98.375,98.911,97.839
Cyprus,CYP,1990,0.0,0.6341154,66.5,71.128,62.122
Cyprus,CYP,1991,0.0,0.12514697,66.5,71.128,62.122
Cyprus,CYP,1992,0.0,0.24678227,66.5,71.128,62.122
Cyprus,CYP,1993,0.0,0.6053375,66.5,71.128,62.122
Cyprus,CYP,1994,0.0,0.8289478,66.5,71.128,62.122
Cyprus,CYP,1995,0.0,1.043578,66.5,71.128,62.122
Cyprus,CYP,1996,0.0,1.136288,66.5,71.128,62.122
Cyprus,CYP,1997,0.0,0.66854566,66.5,71.128,62.122
Cyprus,CYP,1998,0.0,0.7653117,66.5,71.128,62.122
Cyprus,CYP,1999,0.0,1.0734221,66.5,71.128,62.122
Cyprus,CYP,2000,0.0,0.8436705,66.5,71.128,62.122
Cyprus,CYP,2001,0.0,0.72551644,66.5,71.128,62.122
Cyprus,CYP,2002,0.0,0.20362565,66.5,71.128,62.122
Cyprus,CYP,2004,0.0,1.5706531,66.5,71.128,62.122
Cyprus,CYP,2005,0.0,1.9285259,66.5,71.128,62.122
Cyprus,CYP,2006,0.0,1.4212109,66.5,71.128,62.122
Cyprus,CYP,2007,0.0,1.2105714,66.5,71.128,62.122
Cyprus,CYP,2008,0.0,0.82388157,66.5,71.128,62.122
Cyprus,CYP,2009,0.0,1.710211,66.5,71.128,62.122
Cyprus,CYP,2010,0.0,0.7081617,66.5,71.128,62.122
Cyprus,CYP,2011,0.0,0.7859672,66.5,71.128,62.122
Cyprus,CYP,2012,0.0,1.9021984,66.5,71.128,62.122
Cyprus,CYP,2013,0.0,1.0283054,67.0,71.701,62.799
Cyprus,CYP,2014,0.0,0.9345834,67.0,71.701,62.799
Cyprus,CYP,2015,0.0,1.263392,67.0,71.701,62.799
Cyprus,CYP,2016,0.0,1.0852493,67.0,71.701,62.799
Cyprus,CYP,2017,0.0,0.5792194,67.5,71.837,63.413
Cyprus,CYP,2018,0.0,1.2306874,68.286,73.472,63.67
Cyprus,CYP,2019,0.0,1.2206669,68.286,73.472,63.67
Cyprus,CYP,2020,0.0,1.212085,69.0,74.632,63.368
Cyprus,CYP,2021,0.0,1.2859793,69.0,74.632,63.368
Czechia,CZE,1994,0.0,2.0055609,99.929,99.997,99.86
Czechia,CZE,1995,0.0,1.7067988,99.929,99.997,99.86
Czechia,CZE,1996,0.0,1.6803211,99.929,99.997,99.86
Czechia,CZE,1997,0.0,1.8192352,99.929,99.997,99.86
Czechia,CZE,1998,0.0,1.6952732,99.929,99.997,99.86
Czechia,CZE,1999,0.0,1.6781884,99.929,99.997,99.86
Czechia,CZE,2000,0.0,1.8661984,99.929,99.997,99.86
Czechia,CZE,2001,0.0,1.3196125,99.929,99.997,99.86
Czechia,CZE,2002,0.0,1.3576645,99.929,99.997,99.86
Czechia,CZE,2003,0.0,1.5905484,99.929,99.997,99.86
Czechia,CZE,2004,0.0,1.3059157,99.929,99.997,99.86
Czechia,CZE,2005,0.0,1.0505722,99.929,99.997,99.86
Czechia,CZE,2006,0.0,1.2615461,99.929,99.997,99.86
Czechia,CZE,2007,0.0,1.2188246,99.929,99.997,99.86
Czechia,CZE,2008,0.0,1.0984159,99.929,99.997,99.86
Czechia,CZE,2009,0.0,0.90198064,99.929,99.997,99.86
Czechia,CZE,2010,0.0,0.98425674,99.929,99.997,99.86
Czechia,CZE,2011,0.0,0.8193302,99.929,99.997,99.86
Czechia,CZE,2012,0.0,0.9989473,99.929,99.997,99.86
Czechia,CZE,2013,0.0,0.85595655,99.929,99.997,99.86
Czechia,CZE,2014,0.0,0.7701683,99.929,99.997,99.86
Czechia,CZE,2015,0.0,0.83620006,99.929,99.997,99.86
Czechia,CZE,2016,0.0,0.6174252,99.929,99.997,99.86
Czechia,CZE,2017,0.0,0.62670296,99.929,99.997,99.86
Czechia,CZE,2019,0.0,0.9205769,99.929,99.997,99.86
Czechia,CZE,2020,0.0,0.73117787,99.929,99.997,99.86
Czechia,CZE,2021,0.0,0.44716123,99.929,99.997,99.86
Denmark,DNK,1990,0.0,0.7969485,98.929,99.969,97.888
Denmark,DNK,1991,0.0,1.3182573,98.929,99.969,97.888
Denmark,DNK,1992,0.0,1.1979591,98.929,99.969,97.888
Denmark,DNK,1993,0.0,1.367021,98.929,99.969,97.888
Denmark,DNK,1994,0.0,1.4384903,98.929,99.969,97.888
Denmark,DNK,1995,0.0,1.1269873,98.929,99.969,97.888
Denmark,DNK,1996,0.0,1.2937577,98.929,99.969,97.888
Denmark,DNK,1997,0.0,1.6674936,98.929,99.969,97.888
Denmark,DNK,1998,0.0,0.9247042,98.929,99.969,97.888
Denmark,DNK,1999,0.0,0.97747046,98.929,99.969,97.888
Denmark,DNK,2000,0.0,1.0860091,98.929,99.969,97.888
Denmark,DNK,2001,0.0,0.9700138,98.929,99.969,97.888
Denmark,DNK,2002,0.0,0.89240944,98.929,99.969,97.888
Denmark,DNK,2010,0.0,0.7566411,98.929,99.969,97.888
Denmark,DNK,2011,0.0,0.8249618,98.929,99.969,97.888
Denmark,DNK,2012,0.0,0.83914196,98.929,99.969,97.888
Denmark,DNK,2013,0.0,0.853275,98.929,99.969,97.888
Denmark,DNK,2014,0.0,1.3095833,98.929,99.969,97.888
Denmark,DNK,2015,0.0,1.0919731,98.929,99.969,97.888
Denmark,DNK,2016,0.0,0.9812757,98.929,99.969,97.888
Denmark,DNK,2017,0.0,1.2375193,98.929,99.969,97.888
Denmark,DNK,2018,0.0,1.005777,98.929,99.969,97.888
Denmark,DNK,2019,0.0,1.1387403,98.929,99.969,97.888
Denmark,DNK,2020,0.0,0.9441021,98.929,99.969,97.888
Denmark,DNK,2021,0.0,0.80283684,98.929,99.969,97.888
Dominican Republic,DOM,1991,0.0,12.4752655,95.5,98.165,92.035
Dominican Republic,DOM,1992,0.0,10.865263,95.5,98.165,92.035
Dominican Republic,DOM,1993,0.0,12.275487,95.5,98.165,92.035
Dominican Republic,DOM,1994,0.0,13.011504,95.5,98.165,92.035
Dominican Republic,DOM,1995,0.0,12.795827,95.5,98.165,92.035
Dominican Republic,DOM,1996,0.0,12.880175,95.5,98.165,92.035
Dominican Republic,DOM,1997,0.0,12.736077,95.5,98.165,92.035
Dominican Republic,DOM,1998,0.0,13.535172,95.5,98.165,92.035
Dominican Republic,DOM,1999,0.0,12.673316,95.5,98.165,92.035
Dominican Republic,DOM,2000,0.0,14.167305,95.5,98.165,92.035
Dominican Republic,DOM,2001,0.0,12.631157,95.5,98.165,92.035
Dominican Republic,DOM,2002,0.0,14.542187,95.5,98.165,92.035
Dominican Republic,DOM,2003,0.0,21.323223,95.5,98.165,92.035
Dominican Republic,DOM,2004,0.0,24.759134,95.5,98.165,92.035
Dominican Republic,DOM,2005,0.0,26.121775,95.5,98.165,92.035
Dominican Republic,DOM,2006,0.0,23.093077,95.3,98.186,92.214
Dominican Republic,DOM,2007,0.0,22.452177,95.3,98.186,92.214
Dominican Republic,DOM,2008,0.0,25.139275,95.5,98.182,92.618
Dominican Republic,DOM,2009,0.0,24.616344,95.5,98.182,92.618
Dominican Republic,DOM,2010,0.0,25.307508,95.7,98.155,92.445
Dominican Republic,DOM,2011,0.0,25.37426,95.7,98.155,92.445
Dominican Republic,DOM,2012,0.0,22.610174,95.7,98.155,92.445
Dominican Republic,DOM,2013,0.0,19.474157,92.375,96.164,88.336
Dominican Republic,DOM,2014,0.0,17.603382,92.375,96.164,88.336
Dominican Republic,DOM,2016,0.0,15.35014,92.375,96.164,88.336
Dominican Republic,DOM,2017,0.0,11.420795,92.375,96.164,88.336
Dominican Republic,DOM,2018,0.0,9.920551,90.5,95.296,85.704
Dominican Republic,DOM,2019,0.0,9.428515,92.833,96.671,87.662
Dominican Republic,DOM,2020,0.0,8.73663,93.833,98.453,89.213
Dominican Republic,DOM,2021,0.0,10.541584,93.833,98.209,89.124
East Timor,TLS,2004,0.0,2.4313192,92.9,97.074,87.726
East Timor,TLS,2005,0.0,4.7456264,92.9,97.074,87.726
East Timor,TLS,2006,0.0,4.9267797,96.5,98.429,94.371
East Timor,TLS,2007,0.0,6.082236,97.0,98.8,95.0
East Timor,TLS,2008,0.0,3.3554585,97.0,98.8,95.0
East Timor,TLS,2009,0.0,3.0031722,97.0,98.8,95.0
East Timor,TLS,2010,0.0,3.5829568,97.0,98.8,95.0
